id,country_code
SEQ_109__M_LMGN,RU
SEQ_121__M_LMGN,RU
N_9_M_LMGN,RU
N_10_M_LMGN,KZ
N_11_M_LMGN,KZ
N_14_M_LMGN,FI
SEQ_153__M_LMGN,FI
SEQ_5511_p,FI
N_21_M_LMGN,TR
N_32_M_LMGN,RU
SEQ_433__M_LMGN,RU
N_39_M_LMGN,EG
N_45_M_LMGN,
N_46_M_LMGN,
Prod_75,
N_48_M_LMGN,
N_53_M_LMGN,RU
N_54_M_LMGN,RU
N_57_M_LMGN,UA
N_80_M_LMGN,PT
N_81_M_LMGN,RU
N_82_M_LMGN,RU
N_33_M_LMGN,RU
N_6_M_LMGN,RU
N_83_M_LMGN,RU
N_84_M_LMGN,RU
N_85_M_LMGN,RU
N_87_M_LMGN,RU
N_88_M_LMGN,
N_12_M_LMGN,
SEQ_919__M_LMGN,AM
SEQ_931__M_LMGN,AM
N_90_M_LMGN,AM
Prod_74,
Prod_35,
SEQ_5692_p,
N_93_M_LMGN,
N_103_M_LMGN,
N_95_M_LMGN,
N_96_M_LMGN,EG
N_98_M_LMGN,EG
N_102_M_LMGN,TR
N_105_M_LMGN,
SEQ_971__M_LMGN,
N_106_M_LMGN,
N_107_M_LMGN,TR
SEQ_981__M_LMGN,TR
N_387_S_LMGN,TR
N_113_M_LMGN,
N_114_M_LMGN,AM
N_115_M_LMGN,AM
N_377_M_LMGN,SY
N_117_M_LMGN,RU
N_118_M_LMGN,RU
N_53_L_LMGN,RU
SEQ_1183__M_LMGN,RU
SEQ_1191__M_LMGN,RU
N_125_M_LMGN,RU
N_128_M_LMGN,PL
SEQ_1273__M_LMGN,PL
SEQ_1277__M_LMGN,PL
SEQ_1283__M_LMGN,PL
SEQ_1285__M_LMGN,PL
SEQ_2327__S_LMGN,ES
N_139_M_LMGN,PT
N_140_M_LMGN,SE
N_141_M_LMGN,SE
SEQ_535__S_LMGN,IE
N_147_M_LMGN,RO
N_148_M_LMGN,RO
SEQ_5810_p,RO
SEQ_5811_p,RO
N_150_M_LMGN,RO
N_157_M_LMGN,PT
N_158_M_LMGN,
N_159_M_LMGN,RU
N_160_M_LMGN,RU
N_161_M_LMGN,RU
N_162_M_LMGN,RU
N_163_M_LMGN,RU
N_164_M_LMGN,KZ
N_1896_S_LMGN,GE
N_168_M_LMGN,GE
N_169_M_LMGN,
SEQ_1745__M_LMGN,
N_175_M_LMGN,
N_176_M_LMGN,EG
N_179_M_LMGN,
SEQ_5856_p,
Prod_44,
SEQ_1797__M_LMGN,MD
SEQ_1799__M_LMGN,MD
SEQ_1807__M_LMGN,MD
SEQ_1809__M_LMGN,MD
SEQ_1813__M_LMGN,MD
N_184_M_LMGN,RU
N_185_M_LMGN,FI
N_186_M_LMGN,FI
SEQ_1857__M_LMGN,RU
SEQ_1895__M_LMGN,RU
SEQ_1897__M_LMGN,RU
N_191_M_LMGN,RU
N_192_M_LMGN,RU
SEQ_5891_p,DK
SEQ_1949__M_LMGN,DK
N_207_M_LMGN,TR
N_212_M_LMGN,RO
SEQ_1987__M_LMGN,RO
SEQ_18331__S_LMGN,RO
N_215_M_LMGN,TN
N_216_M_LMGN,TN
N_217_M_LMGN,TN
N_220_M_LMGN,EG
N_221_M_LMGN,EG
N_222_M_LMGN,
N_223_M_LMGN,EG
N_224_M_LMGN,
N_227_M_LMGN,RU
N_228_M_LMGN,RU
N_229_M_LMGN,KZ
N_230_M_LMGN,KZ
N_231_M_LMGN,RU
N_232_M_LMGN,RU
N_350_M_LMGN,RU
N_237_M_LMGN,RU
SEQ_2363__M_LMGN,RU
N_238_M_LMGN,RU
N_239_M_LMGN,GE
N_240_M_LMGN,GE
N_241_M_LMGN,
N_242_M_LMGN,
N_243_M_LMGN,GE
SEQ_2423__M_LMGN,GE
SEQ_2435__M_LMGN,GE
SEQ_2443__M_LMGN,GE
SEQ_2451__M_LMGN,GE
SEQ_2457__M_LMGN,GE
SEQ_2461__M_LMGN,GE
SEQ_2465__M_LMGN,GE
SEQ_2471__M_LMGN,GE
N_244_M_LMGN,
N_245_M_LMGN,
N_246_M_LMGN,
N_247_M_LMGN,
N_248_M_LMGN,EG
N_252_M_LMGN,
N_166_M_LMGN,AM
N_255_M_LMGN,IL
N_259_M_LMGN,RU
N_264_M_LMGN,LV
SEQ_6092_p,RU
N_272_M_LMGN,RU
N_276_M_LMGN,RU
N_277_M_LMGN,RU
N_768_M_LMGN,RU
SEQ_2775__M_LMGN,DZ
SEQ_2817__M_LMGN,DZ
SEQ_2835__M_LMGN,DZ
N_283_M_LMGN,IT
SEQ_6149_p,IT
N_293_M_LMGN,PL
Stor_EU_62,DK
N_304_M_LMGN,DK
SEQ_2989__M_LMGN,DK
N_314_M_LMGN,RU
SEQ_6303__L_LMGN,RU
SEQ_6177_p,BG
SEQ_3191__M_LMGN,BG
SEQ_3201__M_LMGN,BG
SEQ_3205__M_LMGN,BG
SEQ_3209__M_LMGN,BG
SEQ_3213__M_LMGN,BG
SEQ_3215__M_LMGN,BG
N_325_M_LMGN,BG
SEQ_16903__S_LMGN,RO
N_330_M_LMGN,RO
N_641_M_LMGN,EG
N_340_M_LMGN,ES
SEQ_3317__M_LMGN,ES
SEQ_3335__M_LMGN,FR
N_342_M_LMGN,FR
N_345_M_LMGN,RU
N_346_M_LMGN,RU
N_347_M_LMGN,RU
N_348_M_LMGN,RU
N_349_M_LMGN,RU
SEQ_3415__M_LMGN,RU
SEQ_3447__M_LMGN,RU
N_351_M_LMGN,RU
N_352_M_LMGN,RU
N_353_M_LMGN,RU
N_354_M_LMGN,RU
N_356_M_LMGN,RU
SEQ_3557__M_LMGN,RU
N_357_M_LMGN,RU
N_358_M_LMGN,RU
N_359_M_LMGN,RU
SEQ_3683__M_LMGN,GE
N_360_M_LMGN,GE
N_361_M_LMGN,IL
N_919_M_LMGN,JO
N_366_M_LMGN,
Prod_34,
N_370_M_LMGN,
Prod_41,
N_376_M_LMGN,
SEQ_6350_p,RU
SEQ_6367_p,RU
N_380_M_LMGN,RU
N_381_M_LMGN,RU
N_382_M_LMGN,FI
SEQ_3949__M_LMGN,RU
N_386_M_LMGN,RU
N_387_M_LMGN,RU
N_389_M_LMGN,RU
SEQ_3981__M_LMGN,RU
SEQ_3997__M_LMGN,RU
SEQ_4007__M_LMGN,RU
N_391_M_LMGN,RU
SEQ_4015__M_LMGN,RU
SEQ_4317__M_LMGN,IT
SEQ_6447_p,GB
INET_N_1555,GB
Stor_EU_57,GB
SEQ_4483__M_LMGN,RO
SEQ_19565__S_LMGN,RO
N_423_M_LMGN,RO
SEQ_9663__S_LMGN,RO
N_425_M_LMGN,RO
SEQ_4497__M_LMGN,RO
SEQ_4501__M_LMGN,RO
SEQ_4505__M_LMGN,RO
N_426_M_LMGN,RO
INET_N_225,RO
SEQ_11107__S_LMGN,IT
N_432_M_LMGN,IT
N_436_M_LMGN,RU
N_437_M_LMGN,RU
N_438_M_LMGN,RU
SEQ_4655__M_LMGN,RU
SEQ_4657__M_LMGN,RU
SEQ_4661__M_LMGN,RU
N_440_M_LMGN,RU
SEQ_4675__M_LMGN,RU
N_441_M_LMGN,RU
IGU_N_123,RU
SEQ_4701__M_LMGN,GE
SEQ_4723__M_LMGN,RU
N_379_M_LMGN,RU
N_363_M_LMGN,
SEQ_1017__S_LMGN,TR
N_454_M_LMGN,JO
N_456_M_LMGN,RU
IGU_N_152,RU
N_464_M_LMGN,LT
N_466_M_LMGN,RU
N_467_M_LMGN,RU
SEQ_6597_p,RU
SEQ_4997__M_LMGN,UA
N_475_M_LMGN,BY
SEQ_6637_p,UA
SEQ_5153__M_LMGN,BY
SEQ_5163__M_LMGN,BY
SEQ_5165__M_LMGN,BY
SEQ_5185__M_LMGN,BY
SEQ_5187__M_LMGN,BY
N_491_M_LMGN,PL
SEQ_5255__M_LMGN,PL
SEQ_5259__M_LMGN,PL
N_492_M_LMGN,PL
N_493_M_LMGN,RO
SEQ_5273__M_LMGN,RO
N_494_M_LMGN,RO
SEQ_5287__M_LMGN,RO
N_495_M_LMGN,RO
Stor_EU_14,HU
N_505_M_LMGN,RO
N_506_M_LMGN,RO
SEQ_6678_p,IE
N_511_M_LMGN,IE
N_516_M_LMGN,GB
N_519_M_LMGN,GB
SEQ_6685_p,GB
SEQ_6686_p,GB
SEQ_6687_p,GB
INET_N_910,GB
SEQ_6693_p,NL
SEQ_5643__M_LMGN,RO
SEQ_5647__M_LMGN,RO
SEQ_5651__M_LMGN,RO
N_528_M_LMGN,TR
SEQ_5661__M_LMGN,RO
SEQ_5669__M_LMGN,RO
SEQ_5673__M_LMGN,RO
N_531_M_LMGN,RO
SEQ_5683__M_LMGN,RO
SEQ_5687__M_LMGN,RO
N_532_M_LMGN,RO
SEQ_5701__M_LMGN,RO
SEQ_5705__M_LMGN,RO
SEQ_5709__M_LMGN,RO
N_535_M_LMGN,EG
N_540_M_LMGN,FR
SEQ_6735_p,ES
Stor_EU_21,ES
N_687_S_LMGN,IT
N_1839_S_LMGN,IT
N_558_M_LMGN,IT
SEQ_5877__M_LMGN,FR
N_566_M_LMGN,RU
N_567_M_LMGN,RU
N_569_M_LMGN,RU
N_570_M_LMGN,RU
SEQ_6095__M_LMGN,RU
N_575_M_LMGN,RU
N_578_M_LMGN,RU
N_579_M_LMGN,RU
SEQ_6243__M_LMGN,AM
N_582_M_LMGN,AM
N_589_M_LMGN,
N_592_M_LMGN,RU
N_593_M_LMGN,RU
SEQ_6872_p,RU
N_597_M_LMGN,RU
N_598_M_LMGN,RU
N_599_M_LMGN,RU
N_600_M_LMGN,RU
SEQ_6523__M_LMGN,BE
SEQ_6533__M_LMGN,BE
N_603_M_LMGN,LU
SEQ_6547__M_LMGN,LU
SEQ_6563__M_LMGN,BE
INET_N_1407,IT
SEQ_6906_p,IT
SEQ_6639__M_LMGN,RO
SEQ_6641__M_LMGN,RO
SEQ_6643__M_LMGN,RO
N_530_M_LMGN,RO
N_610_M_LMGN,HU
N_613_M_LMGN,HU
SEQ_5861__S_LMGN,RO
SEQ_6703__M_LMGN,RO
INET_N_1309,ES
SEQ_6867__M_LMGN,GR
SEQ_6959_p,GR
N_634_M_LMGN,TR
SEQ_6901__M_LMGN,TR
N_1968_S_LMGN,RO
N_648_M_LMGN,GB
SEQ_6980_p,GB
SEQ_7063__M_LMGN,FR
SEQ_7075__M_LMGN,FR
N_652_M_LMGN,FR
N_655_M_LMGN,ES
SEQ_6993_p,IT
N_662_M_LMGN,RU
N_663_M_LMGN,RU
SEQ_7323__M_LMGN,RU
N_665_M_LMGN,RU
N_666_M_LMGN,RU
N_668_M_LMGN,RU
N_669_M_LMGN,RU
N_670_M_LMGN,RU
N_671_M_LMGN,RU
SEQ_7455__M_LMGN,RU
N_674_M_LMGN,
SEQ_7126_p,
SEQ_7559__M_LMGN,RO
SEQ_7563__M_LMGN,RO
N_678_M_LMGN,SY
N_282_S_LMGN,EE
N_682_M_LMGN,FI
SEQ_7663__M_LMGN,RU
SEQ_7685__M_LMGN,RU
N_684_M_LMGN,RU
N_685_M_LMGN,RU
N_687_M_LMGN,RU
N_2062_S_LMGN,PL
SEQ_7761__M_LMGN,PL
SEQ_7767__M_LMGN,PL
SEQ_7769__M_LMGN,PL
SEQ_7771__M_LMGN,PL
N_692_M_LMGN,PL
SEQ_7185_p,IT
SEQ_7857__M_LMGN,IT
SEQ_7190_p,HU
N_706_M_LMGN,HU
N_599_S_LMGN,RO
SEQ_7929__M_LMGN,RO
SEQ_7933__M_LMGN,RO
N_732_M_LMGN,FR
SEQ_8219__M_LMGN,FR
N_742_M_LMGN,KZ
N_743_M_LMGN,KZ
SEQ_8355__M_LMGN,RU
SEQ_8359__M_LMGN,RU
SEQ_8415__M_LMGN,RU
N_746_M_LMGN,RU
SEQ_7301_p,RU
N_749_M_LMGN,RU
N_750_M_LMGN,
N_751_M_LMGN,
N_752_M_LMGN,RU
SEQ_8571__M_LMGN,RU
SEQ_8595__M_LMGN,RU
N_753_M_LMGN,RU
N_763_M_LMGN,RU
SEQ_8769__M_LMGN,RU
N_766_M_LMGN,RU
SEQ_9213__S_LMGN,PL
SEQ_8797__M_LMGN,FR
SEQ_8801__M_LMGN,FR
SEQ_8805__M_LMGN,FR
SEQ_8807__M_LMGN,FR
SEQ_8811__M_LMGN,FR
SEQ_13941__S_LMGN,FR
N_785_M_LMGN,PL
SEQ_9021__M_LMGN,PL
SEQ_9023__M_LMGN,PL
SEQ_9143__M_LMGN,TR
SEQ_9145__M_LMGN,TR
N_1332_S_LMGN,RO
SEQ_9163__M_LMGN,RO
N_807_M_LMGN,NL
SEQ_9247__M_LMGN,FR
SEQ_7416_p,IT
N_819_M_LMGN,IT
N_820_M_LMGN,IT
SEQ_9343__M_LMGN,RU
N_829_M_LMGN,RU
SEQ_9357__M_LMGN,KZ
SEQ_9363__M_LMGN,KZ
SEQ_9367__M_LMGN,KZ
SEQ_9371__M_LMGN,KZ
SEQ_9375__M_LMGN,KZ
SEQ_1155__S_LMGN,KZ
SEQ_7443_p,IL
SEQ_7444_p,IL
SEQ_9389__M_LMGN,IL
N_832_M_LMGN,
N_833_M_LMGN,IL
N_834_M_LMGN,
SEQ_9489__M_LMGN,RU
N_835_M_LMGN,RU
N_836_M_LMGN,RU
N_837_M_LMGN,RU
N_839_M_LMGN,RU
SEQ_9593__M_LMGN,PL
N_843_M_LMGN,FR
SEQ_9615__M_LMGN,FR
N_852_M_LMGN,PL
SEQ_9659__M_LMGN,PL
N_869_M_LMGN,ES
SEQ_7525_p,FR
SEQ_10071__M_LMGN,FR
SEQ_10073__M_LMGN,FR
SEQ_10075__M_LMGN,FR
Prod_53,
N_878_M_LMGN,RU
SEQ_7575_p,NL
SEQ_10277__M_LMGN,NL
SEQ_7579_p,NL
SEQ_7581_p,NL
SEQ_18137__S_LMGN,HU
SEQ_10351__M_LMGN,RU
SEQ_10361__M_LMGN,RU
INET_N_16,GR
Prod_2,
N_890_M_LMGN,TN
SEQ_10515__M_LMGN,RU
SEQ_10531__M_LMGN,RU
N_899_M_LMGN,RU
N_900_M_LMGN,PL
SEQ_10569__M_LMGN,PL
SEQ_10573__M_LMGN,PL
N_1544_S_LMGN,PL
SEQ_10577__M_LMGN,PL
N_2830_M_LMGN,PL
SEQ_10587__M_LMGN,PL
SEQ_10589__M_LMGN,PL
SEQ_10595__M_LMGN,PL
SEQ_10721__M_LMGN,FR
SEQ_10743__M_LMGN,KZ
N_172_S_LMGN,KZ
SEQ_7668_p,RU
N_84_S_LMGN,FR
SEQ_10815__M_LMGN,FR
SEQ_10819__M_LMGN,FR
N_844_M_LMGN,LU
N_1042_M_LMGN,RU
SEQ_2451__S_LMGN,RU
N_2_S_LMGN,RU
N_3_S_LMGN,RU
N_4_S_LMGN,RU
N_6_S_LMGN,TR
N_7_S_LMGN,TR
N_14_S_LMGN,IE
N_16_S_LMGN,IT
N_17_S_LMGN,IT
N_19_S_LMGN,RU
N_20_S_LMGN,RU
N_21_S_LMGN,RU
N_23_S_LMGN,IE
N_28_S_LMGN,TR
N_29_S_LMGN,TR
N_30_S_LMGN,NL
N_32_S_LMGN,NL
N_33_S_LMGN,NL
N_37_S_LMGN,
N_40_S_LMGN,RU
N_47_S_LMGN,IE
N_50_S_LMGN,IE
N_51_S_LMGN,TR
N_53_S_LMGN,TR
N_54_S_LMGN,TR
N_57_S_LMGN,TR
N_58_S_LMGN,TR
N_63_S_LMGN,RU
INET_N_543,GB
N_78_S_LMGN,GB
N_81_S_LMGN,DZ
N_82_S_LMGN,MA
N_85_S_LMGN,PT
N_89_S_LMGN,GR
N_93_S_LMGN,RU
N_96_S_LMGN,IE
N_99_S_LMGN,TR
N_100_S_LMGN,TR
N_102_S_LMGN,TR
N_103_S_LMGN,TR
N_105_S_LMGN,TR
N_112_S_LMGN,UA
N_113_S_LMGN,RU
N_115_S_LMGN,FI
N_117_S_LMGN,GR
N_126_S_LMGN,IE
N_127_S_LMGN,IE
N_128_S_LMGN,IE
N_129_S_LMGN,FR
N_130_S_LMGN,FR
N_137_S_LMGN,DZ
N_138_S_LMGN,DZ
N_139_S_LMGN,GR
N_141_S_LMGN,RU
N_142_S_LMGN,RU
N_143_S_LMGN,RU
N_144_S_LMGN,RU
N_146_S_LMGN,RU
N_147_S_LMGN,RU
N_151_S_LMGN,TR
N_153_S_LMGN,TR
N_154_S_LMGN,TR
N_155_S_LMGN,TR
N_157_S_LMGN,TR
N_162_S_LMGN,TR
N_164_S_LMGN,TR
N_166_S_LMGN,TR
N_167_S_LMGN,TR
N_169_S_LMGN,RU
N_170_S_LMGN,KZ
INET_N_1816,PL
N_181_S_LMGN,FI
N_189_S_LMGN,FI
N_193_S_LMGN,RU
N_201_S_LMGN,RU
INET_N_36,GR
N_206_S_LMGN,BG
SEQ_7928_p,RO
IGU_N_139,UA
N_216_S_LMGN,RU
N_219_S_LMGN,GB
N_220_S_LMGN,IE
N_223_S_LMGN,GB
N_229_S_LMGN,PT
N_236_S_LMGN,GR
N_361_S_LMGN,RU
SEQ_7955_p,RU
N_243_S_LMGN,TR
N_244_S_LMGN,TR
N_246_S_LMGN,TR
N_247_S_LMGN,TR
N_255_S_LMGN,TR
N_256_S_LMGN,TR
N_258_S_LMGN,TR
N_260_S_LMGN,TR
N_262_S_LMGN,GE
N_264_S_LMGN,RU
N_266_S_LMGN,RU
N_267_S_LMGN,RU
N_268_S_LMGN,GE
N_271_S_LMGN,RU
N_273_S_LMGN,AZ
N_289_S_LMGN,RU
SEQ_8003_p,RU
N_291_S_LMGN,BY
N_293_S_LMGN,EE
N_295_S_LMGN,FI
N_298_S_LMGN,BY
N_301_S_LMGN,RS
N_302_S_LMGN,RS
N_304_S_LMGN,RO
N_305_S_LMGN,RO
N_308_S_LMGN,MD
N_309_S_LMGN,BG
N_310_S_LMGN,BG
N_318_S_LMGN,RU
N_320_S_LMGN,IE
N_321_S_LMGN,IE
N_322_S_LMGN,BE
N_324_S_LMGN,DK
N_328_S_LMGN,DZ
N_329_S_LMGN,DZ
N_330_S_LMGN,ES
N_334_S_LMGN,DZ
N_335_S_LMGN,DZ
N_337_S_LMGN,DZ
N_339_S_LMGN,DZ
N_348_S_LMGN,DZ
N_355_S_LMGN,DZ
N_356_S_LMGN,DZ
N_358_S_LMGN,DZ
N_362_S_LMGN,RU
N_363_S_LMGN,RU
N_366_S_LMGN,TR
N_367_S_LMGN,TR
N_368_S_LMGN,TR
N_372_S_LMGN,TR
N_373_S_LMGN,TR
Stor_NonEU_4,AM
N_378_S_LMGN,TR
N_380_S_LMGN,TR
N_381_S_LMGN,TR
N_383_S_LMGN,TR
N_384_S_LMGN,TR
N_385_S_LMGN,TR
N_386_S_LMGN,TR
N_389_S_LMGN,TR
N_394_S_LMGN,TR
N_396_S_LMGN,TR
N_397_S_LMGN,RU
N_399_S_LMGN,RU
N_404_S_LMGN,
N_405_S_LMGN,
N_407_S_LMGN,PL
N_408_S_LMGN,PL
N_410_S_LMGN,PL
N_415_S_LMGN,PL
SEQ_8115_p,PL
N_418_S_LMGN,FI
SEQ_8119_p,FI
N_422_S_LMGN,BY
N_423_S_LMGN,BY
N_424_S_LMGN,BY
N_427_S_LMGN,EE
N_428_S_LMGN,RU
N_430_S_LMGN,RO
SEQ_8131_p,RO
N_234_S_LMGN,MK
N_434_S_LMGN,MK
N_435_S_LMGN,BG
N_437_S_LMGN,RO
SEQ_3033__S_LMGN,RO
N_440_S_LMGN,RO
N_441_S_LMGN,RO
N_442_S_LMGN,RO
N_443_S_LMGN,RO
N_447_S_LMGN,TR
N_459_S_LMGN,RU
N_461_S_LMGN,IE
N_462_S_LMGN,IE
N_467_S_LMGN,FR
Stor_EU_105,PL
N_470_S_LMGN,FR
N_471_S_LMGN,FR
N_472_S_LMGN,FR
N_474_S_LMGN,FR
N_476_S_LMGN,FR
N_479_S_LMGN,ES
N_480_S_LMGN,ES
N_483_S_LMGN,ES
N_486_S_LMGN,ES
N_495_S_LMGN,MA
N_501_S_LMGN,ES
N_502_S_LMGN,ES
N_507_S_LMGN,DZ
N_515_S_LMGN,IT
N_521_S_LMGN,DZ
N_522_S_LMGN,DZ
N_524_S_LMGN,DZ
N_526_S_LMGN,DZ
N_527_S_LMGN,TN
N_535_S_LMGN,RU
N_541_S_LMGN,GE
N_543_S_LMGN,TR
N_544_S_LMGN,TR
N_545_S_LMGN,TR
N_546_S_LMGN,TR
N_548_S_LMGN,TR
N_554_S_LMGN,GE
N_555_S_LMGN,GE
N_272_S_LMGN,AZ
N_556_S_LMGN,AZ
N_557_S_LMGN,RU
N_558_S_LMGN,RU
N_560_S_LMGN,HU
N_749_S_LMGN,HU
N_564_S_LMGN,PL
N_568_S_LMGN,LT
N_571_S_LMGN,BY
N_572_S_LMGN,BY
N_576_S_LMGN,BY
N_769_S_LMGN,BY
N_580_S_LMGN,RU
N_581_S_LMGN,RU
N_582_S_LMGN,NL
N_589_S_LMGN,RS
N_590_S_LMGN,BG
N_591_S_LMGN,BG
N_592_S_LMGN,BG
N_594_S_LMGN,RO
N_596_S_LMGN,RO
N_597_S_LMGN,RO
N_601_S_LMGN,MD
N_605_S_LMGN,BG
N_606_S_LMGN,TR
N_830_S_LMGN,RU
N_610_S_LMGN,RU
N_612_S_LMGN,RU
N_618_S_LMGN,FR
N_619_S_LMGN,FR
N_620_S_LMGN,FR
N_625_S_LMGN,FR
N_628_S_LMGN,FR
N_629_S_LMGN,FR
N_631_S_LMGN,FR
N_632_S_LMGN,FR
N_634_S_LMGN,FR
N_635_S_LMGN,FR
N_636_S_LMGN,FR
N_640_S_LMGN,ES
N_641_S_LMGN,ES
N_1442_S_LMGN,ES
N_653_S_LMGN,DZ
N_654_S_LMGN,DZ
N_655_S_LMGN,DZ
N_656_S_LMGN,DZ
N_660_S_LMGN,DZ
N_662_S_LMGN,DZ
N_663_S_LMGN,DZ
N_664_S_LMGN,DZ
N_666_S_LMGN,ES
N_669_S_LMGN,DZ
N_670_S_LMGN,DZ
N_673_S_LMGN,ES
N_676_S_LMGN,IT
N_678_S_LMGN,IT
N_679_S_LMGN,IT
N_681_S_LMGN,DZ
N_682_S_LMGN,DZ
N_685_S_LMGN,IT
N_686_S_LMGN,IT
N_688_S_LMGN,DZ
N_689_S_LMGN,DZ
N_692_S_LMGN,DZ
N_693_S_LMGN,DZ
N_696_S_LMGN,IT
N_697_S_LMGN,MK
N_698_S_LMGN,RU
N_700_S_LMGN,TR
N_704_S_LMGN,TR
N_705_S_LMGN,TR
N_708_S_LMGN,TR
N_718_S_LMGN,GE
N_720_S_LMGN,GE
N_723_S_LMGN,KZ
N_732_S_LMGN,PL
N_736_S_LMGN,HU
N_737_S_LMGN,HU
N_743_S_LMGN,PL
N_755_S_LMGN,PL
N_756_S_LMGN,PL
N_757_S_LMGN,BY
N_191_S_LMGN,RU
N_763_S_LMGN,BY
SEQ_8434_p,BY
N_764_S_LMGN,BY
N_765_S_LMGN,RU
N_768_S_LMGN,BY
N_774_S_LMGN,BY
N_776_S_LMGN,RO
N_777_S_LMGN,BY
N_783_S_LMGN,BE
N_784_S_LMGN,BE
N_785_S_LMGN,FR
N_787_S_LMGN,FR
N_792_S_LMGN,BE
N_793_S_LMGN,BE
N_796_S_LMGN,RO
N_799_S_LMGN,RS
N_801_S_LMGN,RS
N_802_S_LMGN,BG
SEQ_5769__S_LMGN,BG
N_805_S_LMGN,BG
N_806_S_LMGN,BG
N_808_S_LMGN,BG
N_809_S_LMGN,RO
N_811_S_LMGN,RO
N_812_S_LMGN,RO
N_815_S_LMGN,MD
SEQ_7021__L_LMGN,MD
N_817_S_LMGN,MD
N_819_S_LMGN,RO
N_822_S_LMGN,RO
N_824_S_LMGN,RO
N_828_S_LMGN,RU
N_832_S_LMGN,GB
N_835_S_LMGN,FR
N_836_S_LMGN,FR
N_837_S_LMGN,FR
N_839_S_LMGN,FR
N_858_S_LMGN,FR
N_864_S_LMGN,FR
N_865_S_LMGN,FR
N_866_S_LMGN,FR
N_871_S_LMGN,ES
N_872_S_LMGN,DZ
N_873_S_LMGN,DZ
N_876_S_LMGN,DZ
N_2431_S_LMGN,ES
N_879_S_LMGN,ES
N_881_S_LMGN,ES
N_883_S_LMGN,ES
N_884_S_LMGN,ES
N_885_S_LMGN,DZ
N_886_S_LMGN,DZ
N_889_S_LMGN,DZ
N_890_S_LMGN,DZ
N_893_S_LMGN,PT
N_895_S_LMGN,ES
N_896_S_LMGN,ES
N_899_S_LMGN,ES
N_910_S_LMGN,IT
N_912_S_LMGN,IT
N_916_S_LMGN,IT
SEQ_8548_p,IT
N_917_S_LMGN,IT
N_1198_S_LMGN,IT
N_922_S_LMGN,IT
N_924_S_LMGN,FR
N_926_S_LMGN,DZ
N_928_S_LMGN,DZ
N_929_S_LMGN,DZ
N_930_S_LMGN,DZ
N_931_S_LMGN,DZ
N_932_S_LMGN,DZ
N_933_S_LMGN,DZ
N_935_S_LMGN,DZ
N_940_S_LMGN,TR
N_944_S_LMGN,GE
N_945_S_LMGN,GE
N_946_S_LMGN,RU
N_947_S_LMGN,GE
N_952_S_LMGN,GE
N_953_S_LMGN,GE
N_957_S_LMGN,PL
N_966_S_LMGN,HU
N_967_S_LMGN,HU
N_972_S_LMGN,HU
N_975_S_LMGN,HU
N_977_S_LMGN,PL
N_981_S_LMGN,PL
N_982_S_LMGN,PL
N_983_S_LMGN,PL
N_984_S_LMGN,HU
N_987_S_LMGN,PL
N_992_S_LMGN,LT
N_995_S_LMGN,LT
N_997_S_LMGN,LT
N_999_S_LMGN,RU
N_1000_S_LMGN,RU
N_1002_S_LMGN,BY
N_1003_S_LMGN,BY
N_1006_S_LMGN,BY
N_1008_S_LMGN,RU
N_1012_S_LMGN,BY
N_1020_S_LMGN,BE
N_1022_S_LMGN,FR
N_1024_S_LMGN,FR
N_1025_S_LMGN,RS
N_1026_S_LMGN,RO
N_1027_S_LMGN,BG
N_1030_S_LMGN,BG
N_1032_S_LMGN,RO
N_1033_S_LMGN,RO
N_1034_S_LMGN,RO
N_1035_S_LMGN,RO
SEQ_8667_p,RO
N_1036_S_LMGN,RO
N_1038_S_LMGN,MD
N_1039_S_LMGN,RO
N_1040_S_LMGN,RO
N_1041_S_LMGN,RO
N_1043_S_LMGN,RO
N_2507_S_LMGN,RO
N_2215_S_LMGN,RO
SEQ_7559__S_LMGN,RO
N_1048_S_LMGN,RO
N_1049_S_LMGN,RO
N_1050_S_LMGN,RO
N_1051_S_LMGN,BG
N_1053_S_LMGN,TR
