id,country_code
LKD_N_199,DE
LKD_N_200,DE
LKD_N_201,DE
LKD_N_202,DE
LKD_N_203,DE
LKD_N_205,DE
LKD_N_206,DE
LKD_N_207,DE
LKD_N_209,DE
LKD_N_210,DE
LKD_N_213,DE
LKD_N_214,DE
INET_N_212,DE
SEQ_11138_p,DE
LKD_N_218,DE
SEQ_11142_p,DE
LKD_N_219,DE
LKD_N_220,DE
LKD_N_222,DE
LKD_N_223,DE
LKD_N_224,DE
SEQ_11163_p,DE
LKD_N_225,DE
SEQ_11167_p,DE
LKD_N_227,DE
LKD_N_229,DE
LKD_N_231,DE
SEQ_11201_p,DE
LKD_N_232,DE
SEQ_11211_p,DE
SEQ_11216_p,DE
SEQ_11218_p,DE
LKD_N_238,DE
LKD_N_240,DE
LKD_N_241,DE
LKD_N_243,DE
LKD_N_244,DE
LKD_N_245,DE
LKD_N_246,DE
SEQ_11240_p,DE
LKD_N_248,DE
LKD_N_251,DE
LKD_N_254,DE
LKD_N_255,DE
INET_N_454,DE
LKD_N_257,DE
SEQ_11255_p,DE
SEQ_11257_p,DE
LKD_N_258,DE
LKD_N_260,DE
LKD_N_261,DE
LKD_N_264,DE
LKD_N_266,DE
LKD_N_268,DE
LKD_N_271,DE
SEQ_11282_p,DE
SEQ_11284_p,DE
LKD_N_272,DE
LKD_N_273,DE
LKD_N_283,DE
SEQ_11296_p,DE
SEQ_11308_p,DE
SEQ_11314_p,DE
LKD_N_293,DE
LKD_N_294,DE
LKD_N_295,DE
LKD_N_297,DE
LKD_N_298,DE
INET_N_1846,DE
LKD_N_304,DE
LKD_N_307,DE
LKD_N_612,DE
LKD_N_314,DE
SEQ_11366_p,DE
SEQ_11369_p,DE
LKD_N_316,DE
SEQ_11378_p,DE
SEQ_11382_p,DE
LKD_N_317,DE
SEQ_11392_p,DE
LKD_N_320,DE
SEQ_11412_p,DE
SEQ_11419_p,DE
SEQ_11428_p,DE
LKD_N_324,DE
LKD_N_326,DE
LKD_N_327,DE
LKD_N_329,DE
LKD_N_332,DE
LKD_N_333,DE
SEQ_11444_p,DE
LKD_N_517,DE
LKD_N_343,DE
LKD_N_347,DE
LKD_N_348,DE
LKD_N_350,DE
LKD_N_354,DE
SEQ_11459_p,DE
LKD_N_357,DE
LKD_N_359,DE
LKD_N_360,DE
LKD_N_362,DE
LKD_N_363,DE
LKD_N_367,DE
LKD_N_368,DE
LKD_N_372,DE
LKD_N_378,DE
LKD_N_379,DE
LKD_N_380,DE
LKD_N_383,DE
LKD_N_384,DE
SEQ_11500_p,DE
LKD_N_386,DE
SEQ_11507_p,DE
LKD_N_387,DE
LKD_N_391,DE
LKD_N_394,DE
LKD_N_398,DE
LKD_N_400,DE
LKD_N_401,DE
LKD_N_403,DE
LKD_N_405,DE
LKD_N_411,DE
SEQ_11539_p,DE
LKD_N_418,DE
SEQ_11549_p,DE
LKD_N_421,DE
SEQ_11551_p,DE
SEQ_11552_p,DE
INET_N_38,DE
LKD_N_423,DE
LKD_N_425,DE
LKD_N_428,DE
LKD_N_430,DE
LKD_N_433,DE
LKD_N_436,DE
LKD_N_438,DE
LKD_N_441,DE
LKD_N_444,DE
LKD_N_446,DE
LKD_N_448,DE
LKD_N_453,DE
LKD_N_456,DE
LKD_N_457,DE
LKD_N_458,DE
LKD_N_459,DE
LKD_N_463,DE
SEQ_11606_p,DE
LKD_N_464,DE
LKD_N_466,DE
LKD_N_467,DE
LKD_N_468,DE
LKD_N_469,DE
LKD_N_471,DE
LKD_N_472,DE
SEQ_11627_p,DE
LKD_N_475,DE
LKD_N_474,DE
LKD_N_478,DE
LKD_N_480,DE
LKD_N_481,DE
LKD_N_484,DE
LKD_N_487,DE
LKD_N_489,DE
LKD_N_490,DE
LKD_N_491,DE
LKD_N_492,DE
SEQ_11661_p,DE
LKD_N_493,DE
LKD_N_494,DE
LKD_N_495,DE
LKD_N_496,DE
LKD_N_498,DE
LKD_N_499,DE
LKD_N_501,DE
LKD_N_503,DE
LKD_N_506,DE
LKD_N_507,DE
LKD_N_508,DE
LKD_N_509,DE
LKD_N_510,DE
LKD_N_513,DE
SEQ_11690_p,DE
LKD_N_516,DE
LKD_N_518,DE
LKD_N_521,DE
LKD_N_524,DE
LKD_N_530,DE
SEQ_11702_p,DE
LKD_N_527,DE
LKD_N_531,DE
LKD_N_532,DE
SEQ_11712_p,DE
LKD_N_535,DE
LKD_N_538,DE
LKD_N_539,DE
LKD_N_540,DE
LKD_N_542,DE
LKD_N_547,DE
LKD_N_549,DE
LKD_N_570,DE
SEQ_11773_p,DE
LKD_N_576,DE
SEQ_11794_p,DE
SEQ_11795_p,DE
SEQ_11798_p,DE
SEQ_11800_p,DE
SEQ_11803_p,DE
SEQ_11804_p,DE
LKD_N_581,DE
LKD_N_584,DE
LKD_N_586,DE
SEQ_11816_p,DE
INET_N_555,DE
LKD_N_593,DE
LKD_N_595,DE
LKD_N_598,DE
LKD_N_601,DE
LKD_N_604,DE
LKD_N_609,DE
LKD_N_613,DE
LKD_N_614,DE
LKD_N_618,DE
LKD_N_620,DE
LKD_N_623,DE
LKD_N_624,DE
LKD_N_626,DE
LKD_N_628,DE
LKD_N_630,DE
LKD_N_631,DE
LKD_N_635,DE
LKD_N_639,DE
LKD_N_641,DE
SEQ_11877_p,DE
LKD_N_647,DE
LKD_N_649,DE
LKD_N_652,DE
LKD_N_657,DE
SEQ_11888_p,DE
SEQ_11889_p,DE
LKD_N_662,DE
SEQ_11905_p,CZ
LKD_N_680,DE
LKD_N_682,DE
LKD_N_683,DE
LKD_N_685,DE
LKD_N_687,DE
LKD_N_688,DE
LKD_N_690,DE
LKD_N_691,DE
LKD_N_696,DE
LKD_N_697,DE
LKD_N_698,DE
SEQ_11945_p,DE
LKD_N_699,DE
LKD_N_700,DE
LKD_N_701,DE
LKD_N_702,DE
LKD_N_703,DE
SEQ_11987_p,DE
INET_N_1182,DE
SEQ_12011_p,DE
SEQ_12081_p,
NO_N_15,
NO_N_32,
NO_N_3,
N_23_NS_LMGN,NO
SEQ_12138_p,
NO_N_7,
NO_N_29,NO
SEQ_12147_p,
NO_N_17,
NO_N_18,
NO_N_57,
SEQ_12265_p,
NO_N_61,
SEQ_12254_p,
NO_N_62,NO
NO_N_43,
NO_N_46,GB
NO_N_12,
NO_N_55,
SEQ_12331_p,
NO_N_56,
SEQ_12344_p,
SEQ_12405_p,
N_47_NS_LMGN,NO
SEQ_12442_p,DE
NO_N_20,DE
SEQ_12504_p,
NO_N_59,
SEQ_11790_p,DE
INET_N_1432,IT
SEQ_911__G_LMGN,DE
Stor_NonEU_42,RU
Stor_EU_75,FR
SEQ_17489__S_LMGN,DE
INET_N_476,DE
INET_N_1240,DE
INET_N_1808,DE
SEQ_12027_p,DE
GIE_N_60,DE
INET_N_508,FR
INET_N_581,DE
Stor_EU_23,RO
N_2287_S_LMGN,DE
INET_N_345,IT
SEQ_1024_p,NL
SEQ_11418_p,DE
N_14_G_LMGN,DE
Stor_NonEU_8,
Stor_NonEU_49,UA
INET_N_364,FR
INET_N_674,GB
INET_N_702,DE
INET_N_1450,RO
INET_N_256,PL
Stor_EU_126,DE
GSE_N_117,DE
INET_N_929,SK
INET_N_1412,FR
INET_N_344,IT
INET_N_760,DE
INET_N_1584,PL
INET_N_1662,FR
Stor_NonEU_38,UA
INET_N_480,NL
INET_N_1209,BY
Stor_NonEU_29,RU
INET_N_509,DE
INET_N_1559,DK
INET_N_334,IT
INET_N_623,HR
LKD_N_515,DE
N_707_M_LMGN,CZ
INET_N_1652,CZ
Stor_EU_115,DE
INET_N_1071,IT
INET_N_1461,AT
IGU_N_134,UA
INET_N_314,FR
Stor_EU_95,CZ
INET_N_1519,FR
INET_N_685,GB
INET_N_874,DE
INET_N_90,GB
SEQ_3341_p,BY
INET_N_1107,BY
INET_N_636,AT
Stor_NonEU_30,UA
INET_N_1820,DE
Stor_NonEU_7,TR
Stor_NonEU_24,UA
INET_N_686,GB
GIE_N_135,UA
SEQ_1164_p,FR
SEQ_152_p,UA
SEQ_811_p,CZ
INET_N_1671,CZ
SEQ_6384_p,LV
INET_N_720,LV
INET_N_1639,AT
INET_N_1437,DE
INET_N_1080,DE
Stor_EU_101,DE
INET_N_1845,HU
INET_N_1017,FR
Stor_EU_88,DE
Stor_NonEU_48,RU
INET_N_639,HU
INET_N_213,PL
SEQ_8125__S_LMGN,FR
INET_N_0,AT
INET_N_300,GB
Stor_EU_35,
Stor_NonEU_1,RU
INET_N_1318,HU
LKD_N_90,AT
Stor_NonEU_19,RU
INET_N_1670,TR
INET_N_1605,RO
Stor_NonEU_11,RU
INET_N_832,DE
INET_N_27,GB
INET_N_405,ES
INET_N_1550,DE
INET_N_580,FR
Stor_NonEU_16,UA
SEQ_10756_p,DE
Stor_EU_96,DE
INET_N_1567,CZ
Stor_NonEU_23,RU
INET_N_992,FR
INET_N_1497,TR
IGU_N_137,UA
Stor_NonEU_33,RU
INET_N_20,AT
SEQ_8225_p,UA
Stor_NonEU_17,UA
INET_N_655,GB
GIE_N_142,UA
Stor_NonEU_18,RU
SEQ_2007_p,CZ
INET_N_1508,SE
INET_N_189,RO
INET_N_308,RO
GIE_N_145,UA
INET_N_286,PT
IGU_N_125,RU
GSE_N_132,IT
INET_N_182,FR
INET_N_956,DK
INET_N_1710,RO
IGU_N_138,UA
INET_N_585,RO
INET_N_126,RO
SEQ_1379_p,ES
GSE_N_186,ES
Stor_EU_125,DE
INET_N_172,DE
SEQ_4451__S_LMGN,DE
Stor_EU_107,DE
IGU_N_136,UA
IGU_N_151,RU
INET_N_700,GB
IGU_N_153,RU
INET_N_1377,CZ
INET_N_1134,RU
IGU_N_154,RU
IGU_N_126,RU
SEQ_6155_p,IE
IGU_N_110,IE
IGU_N_140,UA
GIE_N_136,UA
INET_N_771,RU
SEQ_7584_p,IT
INET_N_142,ES
INET_N_1527,GB
SEQ_12061_p,PL
INET_N_1586,PL
INET_N_449,ES
INET_N_547,FR
SEQ_1755_p,NL
INET_N_479,NL
INET_N_299,IT
INET_N_1099,FR
INET_N_1112,ES
INET_N_1356,LV
INET_N_847,LT
INET_N_461,ES
INET_N_346,GB
INET_N_746,GB
SEQ_12356_p,
SEQ_8020_p,BG
Prod_1,BG
Prod_52,
Prod_43,
Prod_32,
Prod_5,BG
Prod_78,GB
Prod_23,
Prod_40,
Prod_47,
Prod_95,
Prod_88,
Prod_51,
LKD_N_269,DE
Prod_49,
Prod_31,
SEQ_12402_p,
Prod_102,
Prod_58,GB
Prod_90,
Prod_50,
LKD_N_309,DE
Prod_94,
Prod_67,
Prod_37,IE
SEQ_12403_p,
Prod_80,
Prod_73,
SEQ_8021_p,BG
Prod_4,BG
Prod_89,
Prod_24,BG
Prod_85,
Prod_97,
Prod_101,
Prod_59,GB
SEQ_12425_p,
Prod_8,
Prod_87,
SEQ_12400_p,
Prod_91,
N_37_NS_LMGN,
Prod_100,
Prod_26,IL
Prod_25,IL
SEQ_10711_p,DE
SEQ_10688_p,DE
SEQ_1150_p,NL
SEQ_890_p,ES
INET_N_1167,PL
INET_N_739,EE
INET_N_1734,BE
SEQ_12018_p,DE
INET_N_614,DE
INET_N_1114,RO
INET_N_1479,GR
INET_N_81,ES
INET_N_416,DE
INET_N_1570,DE
INET_N_564,NL
INET_N_428,IE
INET_N_1467,DE
SEQ_8069__S_LMGN,DE
INET_N_851,BE
INET_N_646,SE
INET_N_468,NL
INET_N_203,FR
INET_N_999,NL
INET_N_251,DE
INET_N_713,NL
INET_N_1088,DE
INET_N_118,DE
INET_N_336,FR
INET_N_408,AT
INET_N_1378,GB
INET_N_153,FR
INET_N_1445,ES
SEQ_11893_p,DE
INET_N_1524,ES
INET_N_1286,IT
INET_N_1581,GB
INET_N_1350,DE
INET_N_1558,DE
INET_N_102,BE
INET_N_1379,DE
INET_N_1007,ES
INET_N_1084,DE
LKD_N_476,DE
INET_N_1805,DE
INET_N_1122,IT
INET_N_214,DE
INET_N_913,NL
LKD_N_477,DE
LKD_N_461,DE
INET_N_1234,IT
LKD_N_568,DE
INET_N_850,DE
INET_N_919,IT
INET_N_1169,DE
INET_N_1817,DE
LKD_N_290,DE
INET_N_77,BE
INET_N_798,GB
INET_N_199,PL
INET_N_1370,IT
INET_N_435,DE
INET_N_1005,DE
INET_N_805,DE
N_111_G_LMGN,DE
INET_N_1,BE
LKD_N_306,DE
INET_N_1051,AT
INET_N_635,DE
INET_N_1636,DE
INET_N_1804,PL
INET_N_937,IT
INET_N_936,NL
INET_N_356,ES
SEQ_3128_p,DK
INET_N_1206,DK
INET_N_218,HU
INET_N_1184,DE
LKD_N_483,DE
INET_N_946,DE
N_882_S_LMGN,ES
INET_N_440,HU
INET_N_1405,PL
INET_N_144,DE
N_1624_S_LMGN,BE
INET_N_433,DE
INET_N_483,IT
INET_N_818,EE
INET_N_1136,DE
INET_N_513,DE
INET_N_605,SE
INET_N_1401,SE
INET_N_989,DE
INET_N_83,ES
INET_N_1256,DE
INET_N_1753,IT
INET_N_859,GR
INET_N_315,DE
INET_N_1585,NL
INET_N_1475,BE
INET_N_180,BE
N_2666_S_LMGN,CH
INET_N_880,DE
INET_N_1421,GB
INET_N_1495,DE
INET_N_241,SI
INET_N_1443,IT
INET_N_1806,DE
INET_N_1438,DE
INET_N_96,DE
INET_N_425,BE
INET_N_310,DE
LKD_N_605,DE
INET_N_803,FI
INET_N_296,ES
INET_N_108,ES
LKD_N_432,DE
INET_N_1451,IT
INET_N_1111,DE
INET_N_1232,ES
INET_N_1616,GB
INET_N_1473,GB
INET_N_1283,FR
INET_N_505,LU
INET_N_762,HR
INET_N_234,RO
INET_N_271,IT
INET_N_1414,HU
INET_N_987,DE
INET_N_1244,DE
INET_N_1030,FR
INET_N_588,IT
N_128_G_LMGN,DE
LKD_N_296,DE
INET_N_938,DE
INET_N_59,ES
INET_N_301,IT
INET_N_883,DE
INET_N_58,BE
SEQ_12010_p,DE
INET_N_1331,DE
INET_N_341,GB
INET_N_997,NL
INET_N_1299,DE
LKD_N_291,DE
INET_N_918,PT
INET_N_953,FI
INET_N_422,DE
N_1470_S_LMGN,PT
INET_N_358,FR
SEQ_11023_p,DE
INET_N_1029,DE
SEQ_3080_p,RO
INET_N_257,RO
SEQ_4603_p,IT
INET_N_1648,IT
INET_N_965,GB
INET_N_670,GR
INET_N_1380,IT
INET_N_833,DE
INET_N_1260,IT
SEQ_10870_p,DE
INET_N_141,DE
INET_N_1368,IT
INET_N_1622,IT
INET_N_1745,LT
INET_N_849,DE
LKD_N_15,DE
INET_N_1131,DE
INET_N_1477,IT
LKD_N_371,DE
INET_N_1785,DE
INET_N_1357,LV
INET_N_603,PL
INET_N_439,DE
INET_N_1462,DE
SEQ_2457_p,ES
INET_N_75,DE
INET_N_242,DE
INET_N_1741,ES
INET_N_583,BE
INET_N_457,DE
INET_N_69,BE
INET_N_474,FR
SEQ_4114_p,GB
INET_N_337,GB
INET_N_1091,IT
SEQ_1243_p,ES
N_135_G_LMGN,DE
INET_N_1144,FI
INET_N_1257,DE
INET_N_549,DE
INET_N_1385,NL
SEQ_3503_p,GB
INET_N_719,GB
INET_N_812,DE
INET_N_1176,HU
INET_N_1226,IT
INET_N_943,AT
INET_N_1305,IT
INET_N_801,HU
INET_N_1366,BE
INET_N_86,ES
N_412_M_LMGN,GB
INET_N_196,DE
N_2070_S_LMGN,DE
Stor_EU_77,DE
INET_N_1825,HR
INET_N_703,IE
INET_N_1109,DE
INET_N_903,DE
INET_N_1735,IT
INET_N_259,RO
INET_N_1531,GB
INET_N_769,DE
INET_N_1243,PT
INET_N_1532,IT
INET_N_107,IT
LKD_N_574,DE
INET_N_1132,DE
INET_N_1446,DE
INET_N_868,GR
INET_N_44,HU
INET_N_1044,DE
INET_N_228,DE
INET_N_1503,DE
INET_N_291,IT
INET_N_1725,DE
INET_N_292,ES
INET_N_824,GB
INET_N_577,FR
SEQ_2342_p,HU
INET_N_1241,HU
INET_N_967,IT
INET_N_1382,IT
INET_N_482,GB
INET_N_484,IT
INET_N_1629,IT
INET_N_952,DE
INET_N_1229,ES
INET_N_51,IT
INET_N_1667,IT
INET_N_120,GB
INET_N_62,NL
INET_N_645,DE
INET_N_1395,DE
INET_N_1824,HR
INET_N_1665,DE
INET_N_1647,ES
INET_N_592,HU
INET_N_964,HU
INET_N_335,ES
INET_N_1832,ES
INET_N_1842,DE
INET_N_557,DE
INET_N_1214,IT
SEQ_11805_p,DE
INET_N_1641,HU
INET_N_1000,IT
NO_N_28,GB
INET_N_1253,GB
INET_N_79,IT
INET_N_1015,SK
INET_N_1701,HU
INET_N_1721,ES
INET_N_463,LT
INET_N_500,DE
INET_N_977,HU
INET_N_1267,ES
INET_N_941,DE
INET_N_1453,IT
INET_N_50,DE
INET_N_761,DE
INET_N_534,ES
INET_N_590,GB
INET_N_1498,IT
INET_N_1624,IT
INET_N_529,IT
INET_N_944,DE
INET_N_1281,ES
INET_N_173,DE
INET_N_221,FR
INET_N_579,DE
INET_N_1656,ES
INET_N_1113,DE
INET_N_232,DE
INET_N_498,DE
INET_N_1796,DE
INET_N_528,IT
INET_N_562,RO
INET_N_1637,DE
INET_N_905,DE
INET_N_708,DE
INET_N_861,AT
INET_N_827,GB
INET_N_795,LT
INET_N_630,ES
INET_N_949,SK
INET_N_1047,IT
INET_N_1513,NL
INET_N_1526,ES
INET_N_384,BE
INET_N_1268,DE
INET_N_101,GB
INET_N_837,FI
INET_N_40,NL
INET_N_297,GB
INET_N_1079,IT
INET_N_642,DE
INET_N_856,FI
INET_N_391,NL
INET_N_143,GB
INET_N_1788,GB
INET_N_200,GB
INET_N_1739,IT
INET_N_1663,ES
INET_N_1434,IT
INET_N_1674,IE
INET_N_343,IE
INET_N_376,HU
INET_N_349,GB
INET_N_88,DE
INET_N_324,GB
INET_N_1423,AT
SEQ_3437_p,IM
INET_N_1314,IM
INET_N_1465,DE
INET_N_594,DE
INET_N_1635,GB
INET_N_565,ES
INET_N_1021,GB
INET_N_1482,GB
INET_N_1615,GB
INET_N_672,DE
INET_N_146,GB
SEQ_4947_p,SK
INET_N_1067,SK
INET_N_1575,DE
INET_N_470,DE
INET_N_3,GB
INET_N_351,GB
INET_N_1119,FI
INET_N_1666,PT
INET_N_829,GR
INET_N_1046,IT
INET_N_1549,BG
INET_N_1012,TR
SEQ_76_p,RS
INET_N_1447,BA
SEQ_86_p,UA
SEQ_102_p,UA
SEQ_103_p,BY
SEQ_144_p,UA
SEQ_145_p,MD
SEQ_166_p,UA
SEQ_167_p,RU
INET_N_741,RO
INET_N_1038,MD
SEQ_632_p,UA
SEQ_224_p,UA
SEQ_225_p,UA
SEQ_226_p,RU
SEQ_668_p,RU
SEQ_643_p,RU
SEQ_293_p,UA
SEQ_333_p,SI
SEQ_336_p,SK
N_186_S_LMGN,EE
SEQ_363_p,EE
SEQ_366_p,AT
SEQ_375_p,BE
N_318_M_LMGN,TR
SEQ_1356_p,HU
SEQ_1510_p,SE
N_625_M_LMGN,SE
SEQ_441_p,GB
SEQ_444_p,IT
N_4_NS_LMGN,GB
SEQ_1708_p,GB
SEQ_468_p,BG
SEQ_471_p,NL
INET_N_1231,IT
SEQ_496_p,IE
N_50_L_LMGN,DE
SEQ_2254_p,FI
SEQ_608_p,BY
SEQ_614_p,PL
SEQ_635_p,UA
SEQ_648_p,HU
SEQ_7013__L_LMGN,UA
SEQ_2407_p,MD
SEQ_681_p,FR
N_417_M_LMGN,UA
SEQ_5515__L_LMGN,TR
SEQ_790_p,NL
SEQ_792_p,RU
SEQ_793_p,EE
N_259_L_LMGN,RU
N_464_S_LMGN,IE
SEQ_3129_p,DK
N_133_S_LMGN,IT
SEQ_849_p,LV
SEQ_865_p,BG
N_19_NS_LMGN,GB
N_433_S_LMGN,FR
SEQ_899_p,LT
N_1889_S_LMGN,IT
INET_N_1068,IT
SEQ_924_p,ES
SEQ_930_p,HU
SEQ_3554_p,UA
N_90_L_LMGN,RU
SEQ_979_p,HU
N_61_S_LMGN,RU
SEQ_1029_p,ES
SEQ_1036_p,MK
SEQ_1057_p,FI
N_27_L_LMGN,NL
SEQ_1152_p,IT
SEQ_5045__L_LMGN,AZ
SEQ_5056_p,RU
N_31_M_LMGN,RU
N_51_M_LMGN,RU
N_52_M_LMGN,RU
SEQ_1456_p,EE
SEQ_1484_p,ES
N_322_M_LMGN,TR
N_385_M_LMGN,LV
SEQ_6443_p,IT
N_517_M_LMGN,GB
SEQ_1587_p,LU
SEQ_6819__M_LMGN,TR
N_657_M_LMGN,IT
N_714_M_LMGN,DK
Stor_EU_5,ES
N_870_M_LMGN,FR
N_882_M_LMGN,IT
N_25_S_LMGN,IE
N_114_S_LMGN,RU
N_158_S_LMGN,AZ
N_185_S_LMGN,LV
SEQ_1746_p,EE
SEQ_7913_p,RU
N_270_S_LMGN,GE
N_352_S_LMGN,IT
N_451_S_LMGN,TR
N_551_S_LMGN,GE
N_637_S_LMGN,FR
SEQ_1792_p,ES
N_716_S_LMGN,GE
N_721_S_LMGN,TR
N_727_S_LMGN,LT
SEQ_1823_p,BY
N_759_S_LMGN,PL
N_782_S_LMGN,NL
N_900_S_LMGN,ES
N_954_S_LMGN,RU
N_970_S_LMGN,AT
SEQ_1860_p,BG
N_841_S_LMGN,FR
N_1073_S_LMGN,FR
N_1251_S_LMGN,BA
SEQ_8845_p,PL
N_1262_S_LMGN,CZ
N_1491_S_LMGN,IT
N_1533_S_LMGN,RU
N_1571_S_LMGN,CZ
N_1595_S_LMGN,CZ
SEQ_1888_p,FR
N_1661_S_LMGN,MD
SEQ_7033__L_LMGN,UA
N_1662_S_LMGN,MD
N_1674_S_LMGN,TR
SEQ_1897_p,FR
N_1725_S_LMGN,ES
N_2311_S_LMGN,IT
N_2442_S_LMGN,FR
INET_N_1619,ES
N_2693_S_LMGN,IT
SEQ_10175_p,GB
SEQ_1952_p,GB
N_124_NS_LMGN,
Prod_15,RO
Prod_27,
Prod_0,
Prod_17,
Prod_76,
Prod_77,
GSE_N_207,GB
Stor_EU_22,EL
Stor_EU_58,GB
SEQ_2038_p,DE
SEQ_11004_p,DE
SEQ_2074_p,DE
SEQ_2082_p,DE
SEQ_2084_p,DE
LKD_N_599,CH
SEQ_2131_p,CH
SEQ_2138_p,PL
SEQ_2147_p,DE
SEQ_2150_p,NL
SEQ_2159_p,NL
N_2394_S_LMGN,AT
SEQ_2172_p,DE
SEQ_2177_p,NL
SEQ_2195_p,NL
SEQ_2196_p,DE
SEQ_2208_p,DE
SEQ_2215_p,DE
SEQ_2222_p,DE
SEQ_2228_p,CH
SEQ_2285_p,DE
SEQ_5825__L_LMGN,SK
Stor_NonEU_28,RU
INET_N_1834,BE
INET_N_1649,IT
INET_N_1245,GB
INET_N_546,FR
INET_N_1351,EL
INET_N_1409,ES
INET_N_617,CH
INET_N_521,NL
INET_N_1440,ES
N_2271_S_LMGN,NL
INET_N_1507,DK
INET_N_510,IT
INET_N_1582,DK
INET_N_12,IE
INET_N_368,GB
INET_N_129,GB
INET_N_133,GB
INET_N_444,FR
INET_N_1601,IT
INET_N_1528,GB
INET_N_499,IT
INET_N_578,ES
INET_N_1583,FI
INET_N_48,DE
INET_N_231,SK
INET_N_1291,IT
INET_N_527,DE
SEQ_2566_p,FI
INET_N_1764,FI
INET_N_612,GB
INET_N_1036,LT
INET_N_1392,AT
SEQ_137_p,UA
SEQ_207_p,UA
SEQ_140_p,UA
SEQ_396_p,UA
SEQ_538_p,RU
INET_N_892,RU
SEQ_636_p,RU
SEQ_562_p,RU
SEQ_639_p,RU
SEQ_240_p,RU
SEQ_242_p,RU
SEQ_642_p,RU
SEQ_247_p,RU
SEQ_284_p,UA
INET_N_1383,RU
SEQ_716_p,UA
SEQ_343_p,RO
SEQ_1718_p,BG
SEQ_752_p,PL
Prod_9,GB
N_36_M_LMGN,AZ
N_7_M_LMGN,RU
N_89_M_LMGN,AZ
SEQ_6079_p,EE
SEQ_6435_p,
SEQ_1542_p,IT
N_452_M_LMGN,RU
N_637_M_LMGN,GR
N_879_M_LMGN,ES
N_183_S_LMGN,LV
Prod_38,
N_639_S_LMGN,ES
SEQ_1979_p,DK
SEQ_12031_p,DE
NO_N_30,NO
INET_N_379,MT
INET_N_1287,FI
Prod_33,
